,lr_pair,pathway,X_DARK_score,X_PALE_score,X_PALE2WEAK_score,X_WEAK2STRONG_score
TGFB1_TGFBR1_TGFBR2,TGFB1_TGFBR1_TGFBR2,TGFb,0.0028852,0.00063404,0.00062559,0.001035604
TGFB2_TGFBR1_TGFBR2,TGFB2_TGFBR1_TGFBR2,TGFb,0,0,2.23E-05,0
TGFB3_TGFBR1_TGFBR2,TGFB3_TGFBR1_TGFBR2,TGFb,0.000696428,0.000554785,0.000335137,0.000376583
TGFB1_ACVR1B_TGFBR2,TGFB1_ACVR1B_TGFBR2,TGFb,0.0028852,0.00063404,0.00062559,0.001035604
TGFB1_ACVR1C_TGFBR2,TGFB1_ACVR1C_TGFBR2,TGFb,0.002157402,0.000356648,0.00044685,0.001035604
TGFB2_ACVR1B_TGFBR2,TGFB2_ACVR1B_TGFBR2,TGFb,0,0,2.23E-05,0
TGFB2_ACVR1C_TGFBR2,TGFB2_ACVR1C_TGFBR2,TGFb,0,0,1.60E-05,0
TGFB3_ACVR1B_TGFBR2,TGFB3_ACVR1B_TGFBR2,TGFb,0.000696428,0.000554785,0.000335137,0.000376583
TGFB3_ACVR1C_TGFBR2,TGFB3_ACVR1C_TGFBR2,TGFb,0.000520752,0.000312067,0.000239384,0.000376583
TGFB1_ACVR1_TGFBR1,TGFB1_ACVR1_TGFBR1,TGFb,0.001793503,0.001089756,0.002167222,0.002965594
TGFB2_ACVR1_TGFBR1,TGFB2_ACVR1_TGFBR1,TGFb,0,0,7.74E-05,0
TGFB3_ACVR1_TGFBR1,TGFB3_ACVR1_TGFBR1,TGFb,0.000432914,0.000953537,0.001161012,0.001078398
BMP2_BMPR1A_ACVR2A,BMP2_BMPR1A_ACVR2A,BMP,0,0,0,0
BMP2_BMPR1A_ACVR2B,BMP2_BMPR1A_ACVR2B,BMP,0,0,0,0
BMP2_BMPR1A_BMPR2,BMP2_BMPR1A_BMPR2,BMP,0,0,0,0
BMP2_BMPR1B_ACVR2A,BMP2_BMPR1B_ACVR2A,BMP,0,0,0,0
BMP2_BMPR1B_ACVR2B,BMP2_BMPR1B_ACVR2B,BMP,0,0,0,0
BMP2_BMPR1B_BMPR2,BMP2_BMPR1B_BMPR2,BMP,0,0,0,0
BMP4_BMPR1A_ACVR2A,BMP4_BMPR1A_ACVR2A,BMP,0,0,0,0
BMP4_BMPR1A_ACVR2B,BMP4_BMPR1A_ACVR2B,BMP,0,0,0,0
BMP4_BMPR1A_BMPR2,BMP4_BMPR1A_BMPR2,BMP,0,0,0,0
BMP4_BMPR1B_ACVR2A,BMP4_BMPR1B_ACVR2A,BMP,0,0,0,0
BMP4_BMPR1B_ACVR2B,BMP4_BMPR1B_ACVR2B,BMP,0,0,0,0
BMP4_BMPR1B_BMPR2,BMP4_BMPR1B_BMPR2,BMP,0,0,0,0
GDF5_BMPR1A_ACVR2A,GDF5_BMPR1A_ACVR2A,BMP,0,0,0,0
GDF5_BMPR1A_ACVR2B,GDF5_BMPR1A_ACVR2B,BMP,0,0,0,0
GDF5_BMPR1A_BMPR2,GDF5_BMPR1A_BMPR2,BMP,0,0,0,0
GDF5_BMPR1B_ACVR2A,GDF5_BMPR1B_ACVR2A,BMP,0,0,0,0
GDF5_BMPR1B_ACVR2B,GDF5_BMPR1B_ACVR2B,BMP,0,0,0,0
GDF5_BMPR1B_BMPR2,GDF5_BMPR1B_BMPR2,BMP,0,0,0,0
GDF6_BMPR1A_ACVR2A,GDF6_BMPR1A_ACVR2A,BMP,0,0,0,0
GDF6_BMPR1A_ACVR2B,GDF6_BMPR1A_ACVR2B,BMP,0,0,0,0
GDF6_BMPR1A_BMPR2,GDF6_BMPR1A_BMPR2,BMP,0,0,0,0
GDF6_BMPR1B_ACVR2A,GDF6_BMPR1B_ACVR2A,BMP,0,0,0,0
GDF6_BMPR1B_ACVR2B,GDF6_BMPR1B_ACVR2B,BMP,0,0,0,0
GDF6_BMPR1B_BMPR2,GDF6_BMPR1B_BMPR2,BMP,0,0,0,0
GDF7_BMPR1A_ACVR2A,GDF7_BMPR1A_ACVR2A,BMP,0,0,0,0
GDF7_BMPR1A_ACVR2B,GDF7_BMPR1A_ACVR2B,BMP,0,0,0,0
GDF7_BMPR1A_BMPR2,GDF7_BMPR1A_BMPR2,BMP,0,0,0,0
GDF7_BMPR1B_ACVR2A,GDF7_BMPR1B_ACVR2A,BMP,0,0,0,0
GDF7_BMPR1B_ACVR2B,GDF7_BMPR1B_ACVR2B,BMP,0,0,0,0
GDF7_BMPR1B_BMPR2,GDF7_BMPR1B_BMPR2,BMP,0,0,0,0
BMP5_ACVR1_ACVR2A,BMP5_ACVR1_ACVR2A,BMP,6.18E-05,0,7.74E-05,0
BMP5_ACVR1_ACVR2B,BMP5_ACVR1_ACVR2B,BMP,5.02E-05,0,6.78E-05,0
BMP5_ACVR1_BMPR2,BMP5_ACVR1_BMPR2,BMP,6.18E-05,0,7.74E-05,0
BMP5_BMPR1A_ACVR2A,BMP5_BMPR1A_ACVR2A,BMP,0.000286817,0,0.000522655,0
BMP5_BMPR1A_ACVR2B,BMP5_BMPR1A_ACVR2B,BMP,5.02E-05,0,6.78E-05,0
BMP5_BMPR1A_BMPR2,BMP5_BMPR1A_BMPR2,BMP,0.000286817,0,0.000343915,0
BMP5_BMPR1B_ACVR2A,BMP5_BMPR1B_ACVR2A,BMP,3.50E-05,0,2.87E-05,0
BMP5_BMPR1B_ACVR2B,BMP5_BMPR1B_ACVR2B,BMP,3.50E-05,0,2.87E-05,0
BMP5_BMPR1B_BMPR2,BMP5_BMPR1B_BMPR2,BMP,3.50E-05,0,2.87E-05,0
BMP6_ACVR1_ACVR2A,BMP6_ACVR1_ACVR2A,BMP,0.000371069,0.000204329,0.000154802,0
BMP6_ACVR1_ACVR2B,BMP6_ACVR1_ACVR2B,BMP,0.000301158,0.000174609,0.000135651,0
BMP6_ACVR1_BMPR2,BMP6_ACVR1_BMPR2,BMP,0.000371069,0.000204329,0.000154802,0
BMP6_BMPR1A_ACVR2A,BMP6_BMPR1A_ACVR2A,BMP,0.001720902,0.001203685,0.00104531,0
BMP6_BMPR1A_ACVR2B,BMP6_BMPR1A_ACVR2B,BMP,0.000301158,0.000174609,0.000135651,0
BMP6_BMPR1A_BMPR2,BMP6_BMPR1A_BMPR2,BMP,0.001720902,0.001203685,0.00068783,0
BMP6_BMPR1B_ACVR2A,BMP6_BMPR1B_ACVR2A,BMP,0.000209735,0.000126313,5.75E-05,0
BMP6_BMPR1B_ACVR2B,BMP6_BMPR1B_ACVR2B,BMP,0.000209735,0.000126313,5.75E-05,0
BMP6_BMPR1B_BMPR2,BMP6_BMPR1B_BMPR2,BMP,0.000209735,0.000126313,5.75E-05,0
BMP7_ACVR1_ACVR2A,BMP7_ACVR1_ACVR2A,BMP,0,0,0,0
BMP7_ACVR1_ACVR2B,BMP7_ACVR1_ACVR2B,BMP,0,0,0,0
BMP7_ACVR1_BMPR2,BMP7_ACVR1_BMPR2,BMP,0,0,0,0
BMP7_BMPR1A_ACVR2A,BMP7_BMPR1A_ACVR2A,BMP,0,0,0,0
BMP7_BMPR1A_ACVR2B,BMP7_BMPR1A_ACVR2B,BMP,0,0,0,0
BMP7_BMPR1A_BMPR2,BMP7_BMPR1A_BMPR2,BMP,0,0,0,0
BMP7_BMPR1B_ACVR2A,BMP7_BMPR1B_ACVR2A,BMP,0,0,0,0
BMP7_BMPR1B_ACVR2B,BMP7_BMPR1B_ACVR2B,BMP,0,0,0,0
BMP7_BMPR1B_BMPR2,BMP7_BMPR1B_BMPR2,BMP,0,0,0,0
BMP8A_ACVR1_ACVR2A,BMP8A_ACVR1_ACVR2A,BMP,0.00024738,0.000204329,0.000387004,0
BMP8A_ACVR1_ACVR2B,BMP8A_ACVR1_ACVR2B,BMP,0.000200772,0.000174609,0.000339127,0
BMP8A_ACVR1_BMPR2,BMP8A_ACVR1_BMPR2,BMP,0.00024738,0.000204329,0.000387004,0
BMP8A_BMPR1A_ACVR2A,BMP8A_BMPR1A_ACVR2A,BMP,0.001147268,0.001203685,0.002613274,0
BMP8A_BMPR1A_ACVR2B,BMP8A_BMPR1A_ACVR2B,BMP,0.000200772,0.000174609,0.000339127,0
BMP8A_BMPR1A_BMPR2,BMP8A_BMPR1A_BMPR2,BMP,0.001147268,0.001203685,0.001719575,0
BMP8A_BMPR1B_ACVR2A,BMP8A_BMPR1B_ACVR2A,BMP,0.000139823,0.000126313,0.00014363,0
BMP8A_BMPR1B_ACVR2B,BMP8A_BMPR1B_ACVR2B,BMP,0.000139823,0.000126313,0.00014363,0
BMP8A_BMPR1B_BMPR2,BMP8A_BMPR1B_BMPR2,BMP,0.000139823,0.000126313,0.00014363,0
BMP8B_ACVR1_ACVR2A,BMP8B_ACVR1_ACVR2A,BMP,0.000309225,0.000272439,0.000232202,0.000808798
BMP8B_ACVR1_ACVR2B,BMP8B_ACVR1_ACVR2B,BMP,0.000250965,0.000232812,0.000203476,0.000372304
BMP8B_ACVR1_BMPR2,BMP8B_ACVR1_BMPR2,BMP,0.000309225,0.000272439,0.000232202,0.000808798
BMP8B_BMPR1A_ACVR2A,BMP8B_BMPR1A_ACVR2A,BMP,0.001434085,0.001604914,0.001567965,0.003068299
BMP8B_BMPR1A_ACVR2B,BMP8B_BMPR1A_ACVR2B,BMP,0.000250965,0.000232812,0.000203476,0.000372304
BMP8B_BMPR1A_BMPR2,BMP8B_BMPR1A_BMPR2,BMP,0.001434085,0.001604914,0.001031745,0.001007788
BMP8B_BMPR1B_ACVR2A,BMP8B_BMPR1B_ACVR2A,BMP,0.000174779,0.000168417,8.62E-05,0.000340209
BMP8B_BMPR1B_ACVR2B,BMP8B_BMPR1B_ACVR2B,BMP,0.000174779,0.000168417,8.62E-05,0.000340209
BMP8B_BMPR1B_BMPR2,BMP8B_BMPR1B_BMPR2,BMP,0.000174779,0.000168417,8.62E-05,0.000340209
GDF9_ACVR1B_BMPR2,GDF9_ACVR1B_BMPR2,GDF,0.000308328,0.00045324,0.000378227,0
GDF11_TGFBR1_ACVR2A,GDF11_TGFBR1_ACVR2A,GDF,0.001841903,0.001669309,0.003313073,0.00305974
GDF11_TGFBR1_ACVR2B,GDF11_TGFBR1_ACVR2B,GDF,0.000250965,0.000116406,0.000271302,0.000248203
GDF11_ACVR1B_ACVR2B,GDF11_ACVR1B_ACVR2B,GDF,0.000250965,0.000116406,0.000271302,0.000248203
GDF15_TGFBR2,GDF15_TGFBR2,GDF,0.000397959,0,0,0.000282438
MSTN_TGFBR1_ACVR2B,MSTN_TGFBR1_ACVR2B,MSTN,0,0,0,0
MSTN_ACVR1B_ACVR2B,MSTN_ACVR1B_ACVR2B,MSTN,0,0,0,0
MSTN_ACVR1B_ACVR2A,MSTN_ACVR1B_ACVR2A,MSTN,0,0,0,0
MSTN_TGFBR1_ACVR2A,MSTN_TGFBR1_ACVR2A,MSTN,0,0,0,0
AMH_AMHR2_ACVR1,AMH_AMHR2_ACVR1,AMH,6.18E-05,0,0,0
AMH_AMHR2_BMPR1A,AMH_AMHR2_BMPR1A,AMH,0.000286817,0,0,0
GDNF_GFRA1,GDNF_GFRA1,GDNF,0.000165816,0.000126313,0.002655566,0.004668778
NRTN_GFRA2,NRTN_GFRA2,GDNF,0,0.004584407,0.002706634,0.001835844
ARTN_GFRA3,ARTN_GFRA3,GDNF,2.15E-05,3.96E-05,7.02E-05,3.85E-05
ARTN_GFRA1,ARTN_GFRA1,GDNF,0.000497448,0.000252625,0.000663891,0.002334389
NODAL_ACVR1B_ACVR2A,NODAL_ACVR1B_ACVR2A,NODAL,0.000462492,0.000906479,0.000756453,0.001850822
NODAL_ACVR1C_ACVR2A,NODAL_ACVR1C_ACVR2A,NODAL,0.000223179,0.000133743,6.38E-05,0.001005649
NODAL_ACVR1B_ACVR2B,NODAL_ACVR1B_ACVR2B,NODAL,0.000150579,0.000349217,0.000271302,0.000620507
NODAL_ACVR1C_ACVR2B,NODAL_ACVR1C_ACVR2B,NODAL,0.000150579,0.000133743,6.38E-05,0.000620507
GDF3_ACVR1B_ACVR2A,GDF3_ACVR1B_ACVR2A,NODAL,0,0,0,0.000370164
GDF3_ACVR1B_ACVR2B,GDF3_ACVR1B_ACVR2B,NODAL,0,0,0,0.000124101
GDF3_ACVR1C_ACVR2A,GDF3_ACVR1C_ACVR2A,NODAL,0,0,0,0.00020113
GDF3_ACVR1C_ACVR2B,GDF3_ACVR1C_ACVR2B,NODAL,0,0,0,0.000124101
INHBA_ACVR1B_ACVR2A,INHBA_ACVR1B_ACVR2A,ACTIVIN,0,0,0.000189113,0
INHBA_ACVR1B_ACVR2B,INHBA_ACVR1B_ACVR2B,ACTIVIN,0,0,6.78E-05,0
INHBB_ACVR1B_ACVR2A,INHBB_ACVR1B_ACVR2A,ACTIVIN,0.002929119,0.004079156,0.005862512,0.00259115
INHBB_ACVR1B_ACVR2B,INHBB_ACVR1B_ACVR2B,ACTIVIN,0.000953667,0.001571478,0.002102589,0.000868709
INHBB_ACVR1C_ACVR2A,INHBB_ACVR1C_ACVR2A,ACTIVIN,0.00141347,0.000601843,0.000494727,0.001407908
INHBB_ACVR1C_ACVR2B,INHBB_ACVR1C_ACVR2B,ACTIVIN,0.000953667,0.000601843,0.000494727,0.000868709
INHBC_ACVR1B_ACVR2A,INHBC_ACVR1B_ACVR2A,ACTIVIN,0.000154164,0.001510798,0.00056734,0
INHBC_ACVR1B_ACVR2B,INHBC_ACVR1B_ACVR2B,ACTIVIN,5.02E-05,0.000582029,0.000203476,0
INHBC_ACVR1C_ACVR2A,INHBC_ACVR1C_ACVR2A,ACTIVIN,7.44E-05,0.000222905,4.79E-05,0
INHBC_ACVR1C_ACVR2B,INHBC_ACVR1C_ACVR2B,ACTIVIN,5.02E-05,0.000222905,4.79E-05,0
INHBE_ACVR1B_ACVR2A,INHBE_ACVR1B_ACVR2A,ACTIVIN,0,0,0,0
INHBE_ACVR1B_ACVR2B,INHBE_ACVR1B_ACVR2B,ACTIVIN,0,0,0,0
INHBE_ACVR1C_ACVR2A,INHBE_ACVR1C_ACVR2A,ACTIVIN,0,0,0,0
INHBE_ACVR1C_ACVR2B,INHBE_ACVR1C_ACVR2B,ACTIVIN,0,0,0,0
WNT1_FZD1_LRP5,WNT1_FZD1_LRP5,WNT,0,2.48E-05,0,0
WNT1_FZD10_LRP5,WNT1_FZD10_LRP5,WNT,0,6.19E-06,0,0
WNT1_FZD2_LRP5,WNT1_FZD2_LRP5,WNT,0,3.72E-05,0,0
WNT1_FZD3_LRP5,WNT1_FZD3_LRP5,WNT,0,0.001058797,0,0
WNT1_FZD4_LRP5,WNT1_FZD4_LRP5,WNT,0,6.19E-05,0,0
WNT1_FZD5_LRP5,WNT1_FZD5_LRP5,WNT,0,3.10E-05,0,0
WNT1_FZD6_LRP5,WNT1_FZD6_LRP5,WNT,0,0.000835893,0,0
WNT1_FZD7_LRP5,WNT1_FZD7_LRP5,WNT,0,4.95E-05,0,0
WNT1_FZD8_LRP5,WNT1_FZD8_LRP5,WNT,0,3.10E-05,0,0
WNT1_FZD9_LRP5,WNT1_FZD9_LRP5,WNT,0,8.05E-05,0,0
WNT10B_FZD1_LRP5,WNT10B_FZD1_LRP5,WNT,0,0,0,0
WNT10B_FZD10_LRP5,WNT10B_FZD10_LRP5,WNT,0,0,0,0
WNT10B_FZD2_LRP5,WNT10B_FZD2_LRP5,WNT,0,0,0,0
WNT10B_FZD3_LRP5,WNT10B_FZD3_LRP5,WNT,0,0,0,0
WNT10B_FZD4_LRP5,WNT10B_FZD4_LRP5,WNT,0,0,0,0
WNT10B_FZD5_LRP5,WNT10B_FZD5_LRP5,WNT,0,0,0,0
WNT10B_FZD6_LRP5,WNT10B_FZD6_LRP5,WNT,0,0,0,0
WNT10B_FZD7_LRP5,WNT10B_FZD7_LRP5,WNT,0,0,0,0
WNT10B_FZD8_LRP5,WNT10B_FZD8_LRP5,WNT,0,0,0,0
WNT10B_FZD9_LRP5,WNT10B_FZD9_LRP5,WNT,0,0,0,0
WNT16_FZD1_LRP5,WNT16_FZD1_LRP5,WNT,0,0,0,0
WNT16_FZD10_LRP5,WNT16_FZD10_LRP5,WNT,0,0,0,0
WNT16_FZD2_LRP5,WNT16_FZD2_LRP5,WNT,0,0,0,0
WNT16_FZD3_LRP5,WNT16_FZD3_LRP5,WNT,0,0,0,0
WNT16_FZD4_LRP5,WNT16_FZD4_LRP5,WNT,0,0,0,0
WNT16_FZD5_LRP5,WNT16_FZD5_LRP5,WNT,0,0,0,0
WNT16_FZD6_LRP5,WNT16_FZD6_LRP5,WNT,0,0,0,0
WNT16_FZD7_LRP5,WNT16_FZD7_LRP5,WNT,0,0,0,0
WNT16_FZD8_LRP5,WNT16_FZD8_LRP5,WNT,0,0,0,0
WNT16_FZD9_LRP5,WNT16_FZD9_LRP5,WNT,0,0,0,0
WNT2_FZD1_LRP5,WNT2_FZD1_LRP5,WNT,3.05E-05,4.95E-06,0,0
WNT2_FZD10_LRP5,WNT2_FZD10_LRP5,WNT,5.38E-06,1.24E-06,0,0
WNT2_FZD2_LRP5,WNT2_FZD2_LRP5,WNT,1.08E-05,7.43E-06,0,0
WNT2_FZD3_LRP5,WNT2_FZD3_LRP5,WNT,0.000338803,0.000211759,0,0
WNT2_FZD4_LRP5,WNT2_FZD4_LRP5,WNT,1.79E-05,1.24E-05,0,0
WNT2_FZD5_LRP5,WNT2_FZD5_LRP5,WNT,2.51E-05,6.19E-06,0,0
WNT2_FZD6_LRP5,WNT2_FZD6_LRP5,WNT,0.000338803,0.000167179,0,0
WNT2_FZD7_LRP5,WNT2_FZD7_LRP5,WNT,1.79E-06,9.91E-06,0,0
WNT2_FZD8_LRP5,WNT2_FZD8_LRP5,WNT,8.96E-06,6.19E-06,0,0
WNT2_FZD9_LRP5,WNT2_FZD9_LRP5,WNT,3.23E-05,1.61E-05,0,0
WNT2B_FZD1_LRP5,WNT2B_FZD1_LRP5,WNT,6.09E-05,1.49E-05,1.92E-05,4.71E-05
WNT2B_FZD10_LRP5,WNT2B_FZD10_LRP5,WNT,1.08E-05,3.72E-06,9.58E-06,3.00E-05
WNT2B_FZD2_LRP5,WNT2B_FZD2_LRP5,WNT,2.15E-05,2.23E-05,1.44E-05,4.71E-05
WNT2B_FZD3_LRP5,WNT2B_FZD3_LRP5,WNT,0.000677605,0.000635278,0.000604843,0.001989901
WNT2B_FZD4_LRP5,WNT2B_FZD4_LRP5,WNT,3.59E-05,3.72E-05,2.23E-05,3.00E-05
WNT2B_FZD5_LRP5,WNT2B_FZD5_LRP5,WNT,5.02E-05,1.86E-05,1.92E-05,8.56E-06
WNT2B_FZD6_LRP5,WNT2B_FZD6_LRP5,WNT,0.000677605,0.000501536,0.000191507,0.000539199
WNT2B_FZD7_LRP5,WNT2B_FZD7_LRP5,WNT,3.59E-06,2.97E-05,1.60E-05,1.28E-05
WNT2B_FZD8_LRP5,WNT2B_FZD8_LRP5,WNT,1.79E-05,1.86E-05,7.98E-06,1.28E-05
WNT2B_FZD9_LRP5,WNT2B_FZD9_LRP5,WNT,6.45E-05,4.83E-05,2.71E-05,2.14E-05
WNT3_FZD1_LRP5,WNT3_FZD1_LRP5,WNT,7.62E-05,0.000108976,0.00012448,2.35E-05
WNT3_FZD10_LRP5,WNT3_FZD10_LRP5,WNT,1.34E-05,2.72E-05,6.22E-05,1.50E-05
WNT3_FZD2_LRP5,WNT3_FZD2_LRP5,WNT,2.69E-05,0.000163463,9.34E-05,2.35E-05
WNT3_FZD3_LRP5,WNT3_FZD3_LRP5,WNT,0.000847006,0.004658708,0.003931482,0.00099495
WNT3_FZD4_LRP5,WNT3_FZD4_LRP5,WNT,4.48E-05,0.000272439,0.000145226,1.50E-05
WNT3_FZD5_LRP5,WNT3_FZD5_LRP5,WNT,6.27E-05,0.00013622,0.00012448,4.28E-06
WNT3_FZD6_LRP5,WNT3_FZD6_LRP5,WNT,0.000847006,0.003677927,0.001244796,0.000269599
WNT3_FZD7_LRP5,WNT3_FZD7_LRP5,WNT,4.48E-06,0.000217951,0.000103733,6.42E-06
WNT3_FZD8_LRP5,WNT3_FZD8_LRP5,WNT,2.24E-05,0.00013622,5.19E-05,6.42E-06
WNT3_FZD9_LRP5,WNT3_FZD9_LRP5,WNT,8.07E-05,0.000354171,0.000176346,1.07E-05
WNT3A_FZD1_LRP5,WNT3A_FZD1_LRP5,WNT,3.05E-05,4.95E-06,0,4.71E-05
WNT3A_FZD10_LRP5,WNT3A_FZD10_LRP5,WNT,5.38E-06,1.24E-06,0,3.00E-05
WNT3A_FZD2_LRP5,WNT3A_FZD2_LRP5,WNT,1.08E-05,7.43E-06,0,4.71E-05
WNT3A_FZD3_LRP5,WNT3A_FZD3_LRP5,WNT,0.000338803,0.000211759,0,0.001989901
WNT3A_FZD4_LRP5,WNT3A_FZD4_LRP5,WNT,1.79E-05,1.24E-05,0,3.00E-05
WNT3A_FZD5_LRP5,WNT3A_FZD5_LRP5,WNT,2.51E-05,6.19E-06,0,8.56E-06
WNT3A_FZD6_LRP5,WNT3A_FZD6_LRP5,WNT,0.000338803,0.000167179,0,0.000539199
WNT3A_FZD7_LRP5,WNT3A_FZD7_LRP5,WNT,1.79E-06,9.91E-06,0,1.28E-05
WNT3A_FZD8_LRP5,WNT3A_FZD8_LRP5,WNT,8.96E-06,6.19E-06,0,1.28E-05
WNT3A_FZD9_LRP5,WNT3A_FZD9_LRP5,WNT,3.23E-05,1.61E-05,0,2.14E-05
WNT4_FZD1_LRP5,WNT4_FZD1_LRP5,WNT,1.52E-05,9.91E-06,2.87E-05,2.35E-05
WNT4_FZD10_LRP5,WNT4_FZD10_LRP5,WNT,2.69E-06,2.48E-06,1.44E-05,1.50E-05
WNT4_FZD2_LRP5,WNT4_FZD2_LRP5,WNT,5.38E-06,1.49E-05,2.15E-05,2.35E-05
WNT4_FZD3_LRP5,WNT4_FZD3_LRP5,WNT,0.000169401,0.000423519,0.000907265,0.00099495
WNT4_FZD4_LRP5,WNT4_FZD4_LRP5,WNT,8.96E-06,2.48E-05,3.35E-05,1.50E-05
WNT4_FZD5_LRP5,WNT4_FZD5_LRP5,WNT,1.25E-05,1.24E-05,2.87E-05,4.28E-06
WNT4_FZD6_LRP5,WNT4_FZD6_LRP5,WNT,0.000169401,0.000334357,0.000287261,0.000269599
WNT4_FZD7_LRP5,WNT4_FZD7_LRP5,WNT,8.96E-07,1.98E-05,2.39E-05,6.42E-06
WNT4_FZD8_LRP5,WNT4_FZD8_LRP5,WNT,4.48E-06,1.24E-05,1.20E-05,6.42E-06
WNT4_FZD9_LRP5,WNT4_FZD9_LRP5,WNT,1.61E-05,3.22E-05,4.07E-05,1.07E-05
WNT6_FZD1_LRP5,WNT6_FZD1_LRP5,WNT,0.000259032,0.000108976,0.000239384,0.00032951
WNT6_FZD10_LRP5,WNT6_FZD10_LRP5,WNT,4.57E-05,2.72E-05,0.000119692,0.000209688
WNT6_FZD2_LRP5,WNT6_FZD2_LRP5,WNT,9.14E-05,0.000163463,0.000179538,0.00032951
WNT6_FZD3_LRP5,WNT6_FZD3_LRP5,WNT,0.002879822,0.004658708,0.007560542,0.013929305
WNT6_FZD4_LRP5,WNT6_FZD4_LRP5,WNT,0.000152372,0.000272439,0.000279281,0.000209688
WNT6_FZD5_LRP5,WNT6_FZD5_LRP5,WNT,0.00021332,0.00013622,0.000239384,5.99E-05
WNT6_FZD6_LRP5,WNT6_FZD6_LRP5,WNT,0.002879822,0.003677927,0.002393839,0.003774392
WNT6_FZD7_LRP5,WNT6_FZD7_LRP5,WNT,1.52E-05,0.000217951,0.000199487,8.99E-05
WNT6_FZD8_LRP5,WNT6_FZD8_LRP5,WNT,7.62E-05,0.00013622,9.97E-05,8.99E-05
WNT6_FZD9_LRP5,WNT6_FZD9_LRP5,WNT,0.000274269,0.000354171,0.000339127,0.000149777
WNT7A_FZD1_LRP5,WNT7A_FZD1_LRP5,WNT,0,4.95E-06,9.58E-06,0
WNT7A_FZD10_LRP5,WNT7A_FZD10_LRP5,WNT,0,1.24E-06,4.79E-06,0
WNT7A_FZD2_LRP5,WNT7A_FZD2_LRP5,WNT,0,7.43E-06,7.18E-06,0
WNT7A_FZD3_LRP5,WNT7A_FZD3_LRP5,WNT,0,0.000211759,0.000302422,0
WNT7A_FZD4_LRP5,WNT7A_FZD4_LRP5,WNT,0,1.24E-05,1.12E-05,0
WNT7A_FZD5_LRP5,WNT7A_FZD5_LRP5,WNT,0,6.19E-06,9.58E-06,0
WNT7A_FZD6_LRP5,WNT7A_FZD6_LRP5,WNT,0,0.000167179,9.58E-05,0
WNT7A_FZD7_LRP5,WNT7A_FZD7_LRP5,WNT,0,9.91E-06,7.98E-06,0
WNT7A_FZD8_LRP5,WNT7A_FZD8_LRP5,WNT,0,6.19E-06,3.99E-06,0
WNT7A_FZD9_LRP5,WNT7A_FZD9_LRP5,WNT,0,1.61E-05,1.36E-05,0
WNT7B_FZD1_LRP5,WNT7B_FZD1_LRP5,WNT,3.05E-05,0,9.58E-06,0
WNT7B_FZD10_LRP5,WNT7B_FZD10_LRP5,WNT,5.38E-06,0,4.79E-06,0
WNT7B_FZD2_LRP5,WNT7B_FZD2_LRP5,WNT,1.08E-05,0,7.18E-06,0
WNT7B_FZD3_LRP5,WNT7B_FZD3_LRP5,WNT,0.000338803,0,0.000302422,0
WNT7B_FZD4_LRP5,WNT7B_FZD4_LRP5,WNT,1.79E-05,0,1.12E-05,0
WNT7B_FZD5_LRP5,WNT7B_FZD5_LRP5,WNT,2.51E-05,0,9.58E-06,0
WNT7B_FZD6_LRP5,WNT7B_FZD6_LRP5,WNT,0.000338803,0,9.58E-05,0
WNT7B_FZD7_LRP5,WNT7B_FZD7_LRP5,WNT,1.79E-06,0,7.98E-06,0
WNT7B_FZD8_LRP5,WNT7B_FZD8_LRP5,WNT,8.96E-06,0,3.99E-06,0
WNT7B_FZD9_LRP5,WNT7B_FZD9_LRP5,WNT,3.23E-05,0,1.36E-05,0
WNT8A_FZD1_LRP5,WNT8A_FZD1_LRP5,WNT,0,0,0,0
WNT8A_FZD10_LRP5,WNT8A_FZD10_LRP5,WNT,0,0,0,0
WNT8A_FZD2_LRP5,WNT8A_FZD2_LRP5,WNT,0,0,0,0
WNT8A_FZD3_LRP5,WNT8A_FZD3_LRP5,WNT,0,0,0,0
WNT8A_FZD4_LRP5,WNT8A_FZD4_LRP5,WNT,0,0,0,0
WNT8A_FZD5_LRP5,WNT8A_FZD5_LRP5,WNT,0,0,0,0
WNT8A_FZD6_LRP5,WNT8A_FZD6_LRP5,WNT,0,0,0,0
WNT8A_FZD7_LRP5,WNT8A_FZD7_LRP5,WNT,0,0,0,0
WNT8A_FZD8_LRP5,WNT8A_FZD8_LRP5,WNT,0,0,0,0
WNT8A_FZD9_LRP5,WNT8A_FZD9_LRP5,WNT,0,0,0,0
WNT8B_FZD1_LRP5,WNT8B_FZD1_LRP5,WNT,3.05E-05,9.91E-06,0,2.35E-05
WNT8B_FZD10_LRP5,WNT8B_FZD10_LRP5,WNT,5.38E-06,2.48E-06,0,1.50E-05
WNT8B_FZD2_LRP5,WNT8B_FZD2_LRP5,WNT,1.08E-05,1.49E-05,0,2.35E-05
WNT8B_FZD3_LRP5,WNT8B_FZD3_LRP5,WNT,0.000338803,0.000423519,0,0.00099495
WNT8B_FZD4_LRP5,WNT8B_FZD4_LRP5,WNT,1.79E-05,2.48E-05,0,1.50E-05
WNT8B_FZD5_LRP5,WNT8B_FZD5_LRP5,WNT,2.51E-05,1.24E-05,0,4.28E-06
WNT8B_FZD6_LRP5,WNT8B_FZD6_LRP5,WNT,0.000338803,0.000334357,0,0.000269599
